idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
87,4.994999999999916,4.994999999999916,-0.054774475564585146,-8.735574516324656,8.680800040760062,-0.05399962870742262,-8.735574516324656,8.681574887617245,10.799777224314917,-16.44541571616342,1,564.2857142857143,320.0,1600.0,60.0
88,5.034999999999915,5.034999999999915,0.37752094442188877,-8.013106068830698,8.390627013252583,0.3778726632116675,-8.013106068830698,8.390978732042356,10.789086402742315,32.29207634345702,1,556.0,320.0,1600.0,60.0
89,5.074999999999914,5.074999999999914,0.8056544544870974,-6.601257674008132,7.406912128495236,0.8087476590982646,-6.601257674008132,7.4100053331063975,10.74992709662572,36.57013400872825,1,528.0,320.0,1600.0,60.0
90,5.114999999999913,5.114999999999913,1.2417180997584012,-5.096227721668603,6.337945821427013,1.237489047518568,-5.096227721668603,6.333716769187163,10.682437336525213,38.39909600506057,1,497.7142857142857,320.0,1600.0,60.0
91,5.154999999999912,5.154999999999912,1.6653857406337238,-3.5230468450924066,5.188432585726133,1.662968023633561,-3.5230468450924066,5.186014868725977,10.58685412571648,40.033743236589416,1,465.2857142857143,320.0,1600.0,60.0
92,5.1949999999999115,5.1949999999999115,2.0811944301534027,-1.8873417141705315,3.9685361443239344,2.084067206546862,-1.8873417141705315,3.97140892071738,10.46351121253332,41.543326203887226,1,431.0,320.0,1600.0,60.0
93,5.234999999999911,5.234999999999911,2.5077886171750663,-0.1938519560515716,2.7016405732266264,2.4996844499685316,-0.1938519560515716,2.6935364060201152,10.312835993867564,42.93873865184789,1,395.5,320.0,1600.0,60.0
94,5.27499999999991,5.27499999999991,2.907607345510371,1.5530533100148634,1.3545540354955108,2.9087365127690723,1.5530533100148634,1.3556832027542214,10.135345619211696,44.22865032550359,1,357.8333333333333,320.0,1600.0,60.0
95,5.314999999999909,5.314999999999909,3.3075574464180875,3.3493356115754587,-0.041778165157381864,3.310162559114904,3.3493356115754587,-0.0391730524605407,9.931642381275022,45.421038579420944,1,318.8333333333333,320.0,1600.0,60.0
96,5.354999999999908,5.354999999999908,3.7054856585197626,5.1912618121563545,-1.4857761536365786,3.7029274616051064,5.1912618121563545,-1.4883343505512414,9.702408493071758,46.52327666941432,1,278.5,320.0,1600.0,60.0
97,5.394999999999907,5.394999999999907,4.087967666348447,7.075381018191697,-2.9874133518432586,4.086024885050355,7.075381018191697,-2.9893561331413423,9.448400362099758,47.54218037280521,1,236.5,320.0,1600.0,60.0
98,5.434999999999906,5.434999999999906,4.460165879841355,8.998503239914516,-4.538337360073172,4.458480133118281,8.998503239914516,-4.540023106796241,9.170442479569639,48.48405016139918,1,193.0,320.0,1600.0,-15.745219650094533
99,5.4749999999999055,5.4749999999999055,4.817616541462343,10.74086160186927,-5.923245060406941,4.819352744876686,10.74086160186927,-5.921508856992574,8.869421046515072,21.68917887739635,1,154.0,320.0,1600.0,-15.745219650094533
100,5.514999999999905,5.514999999999905,5.174228832897995,10.937999982705604,-5.76377114980761,5.16773883315953,10.937999982705604,-5.770261149546087,8.546277459059535,0.6074936519090234,1,158.5,320.0,1600.0,-15.745219650094533
101,5.554999999999904,5.554999999999904,5.503204824327213,10.91818723474618,-5.414982410418958,5.502773161525664,10.91818723474618,-5.415414073220518,8.202001772302415,-1.1099947599951565,1,168.33333333333334,320.0,1600.0,-60.0
102,5.594999999999903,5.594999999999903,5.8235228621313695,10.731756282079704,-4.9082334199483455,5.823630961252414,10.731756282079704,-4.908125320827281,7.837626256493283,-17.358628876249437,1,182.6,320.0,1600.0,-60.0
103,5.634999999999902,5.634999999999902,6.126493129174776,9.577963862303088,-3.4514707331283034,6.129529494192669,9.577963862303088,-3.448434368110412,7.454219150749025,-32.21003382416427,1,223.5,320.0,1600.0,-60.0
104,5.674999999999901,5.674999999999901,6.427348625024848,8.231569091584575,-1.804220466559741,6.419729371328521,8.231569091584575,-1.811839720256046,7.052878708957228,-34.617611349072476,1,269.6,320.0,1600.0,-60.0
105,5.7149999999999,5.7149999999999,6.701462053469385,6.802923223634862,-0.10146117016546441,6.693535640398405,6.802923223634862,-0.1093875832364688,6.6347276201601595,-36.54472001601604,1,317.1666666666667,320.0,1600.0,-60.0
106,5.7549999999998995,5.7549999999998995,6.94757007327874,5.300770040029241,1.646800033249491,6.95029865899759,5.300770040029241,1.6495286189683611,6.200907872099405,-38.31826258241101,1,366.0,320.0,1600.0,-60.0
107,5.794999999999899,5.794999999999899,7.189850010887227,3.73073360952862,3.4591164013586138,7.189414772012576,3.73073360952862,3.4586811624839697,5.7525761121865076,-39.95750957814847,1,416.7142857142857,320.0,1600.0,31.470240040113644
108,5.834999999999898,5.834999999999898,7.4142878453457115,2.307047398004334,5.107240447341383,7.410326814125667,2.307047398004334,5.103279416121325,5.290899545385602,-14.281285874644702,1,463.0,320.0,1600.0,31.470240040113644
109,5.874999999999897,5.874999999999897,7.60369439158174,2.7274554459916693,4.8762389455900745,7.612524459409712,2.7274554459916693,4.885069013418047,4.817052393747354,16.980100093682797,1,456.5,320.0,1600.0,31.470240040113644
110,5.914999999999896,5.914999999999896,7.799579808718221,3.4570158921527305,4.342563916565496,7.795544440733337,3.4570158921527305,4.338528548580598,4.3322129279636705,18.841335783494774,1,441.5,320.0,1600.0,60.0
111,5.954999999999895,5.954999999999895,7.9603257642258995,4.3126559290677,3.6476698351582115,7.958970661835159,4.3126559290677,3.6463147327674506,3.837561067607086,30.076784620660135,1,422.0,320.0,1600.0,60.0
112,5.994999999999894,5.994999999999894,8.108951999444372,5.800465851508764,2.3084861479356107,8.102434224532415,5.800465851508764,2.301968373023641,3.3342765339070994,39.36398367976763,1,384.5,320.0,1600.0,60.0
113,6.034999999999894,6.034999999999894,8.225929749546339,7.416680680338886,0.8092490692074534,8.225613392644846,7.416680680338886,0.8089327123059604,2.823537527169799,41.10935349723674,1,342.6,320.0,1600.0,60.0
114,6.074999999999893,6.074999999999893,8.331526760394382,9.093720292213703,-0.7621935318193209,8.32823351288358,9.093720292213703,-0.7654867793301321,2.3065198903861757,42.54245725641655,1,298.7142857142857,320.0,1600.0,60.0
115,6.114999999999892,6.114999999999892,8.409727203510698,10.82546041923801,-2.4157332157273004,8.41006691122636,10.82546041923801,-2.415393508011647,1.784396711273302,43.86245833985107,1,252.5,320.0,1600.0,60.0
116,6.154999999999891,6.154999999999891,8.471214423015596,12.607725226352864,-4.1365108033372735,8.470932781225686,12.607725226352864,-4.136792445127185,1.258338306987094,45.08253582317701,1,204.28571428571428,320.0,1600.0,-36.82179089117618
